x,y,z
-5.0,-5.0,12.642411176571153
-4.9,-5.0,12.816406058863894
-4.8,-5.0,13.289394880814854
-4.7,-5.0,13.72745258839417
-4.6,-5.0,13.96660076036068
-4.5,-5.0,13.993625032942882
-4.4,-5.0,13.820456370551573
-4.3,-5.0,13.435255205909508
-4.2,-5.0,12.851327347181748
-4.1,-5.0,12.232742753298032
-4.0,-5.0,11.913518152857637
-3.9,-5.0,12.089880735310784
-3.8,-5.0,12.565713630021115
-3.7,-5.0,13.007110411955244
-3.5999999999999996,-5.0,13.250111393651359
-3.5,-5.0,13.281520986270928
-3.4,-5.0,13.11328889946921
-3.3,-5.0,12.73359420315658
-3.2,-5.0,12.155761148466503
-3.0999999999999996,-5.0,11.543877848911533
-3.0,-5.0,11.231978796979323
-2.9,-5.0,11.41630844481025
-2.8,-5.0,11.900766564610436
-2.6999999999999997,-5.0,12.351462627713314
-2.5999999999999996,-5.0,12.604451962243326
-2.5,-5.0,12.646552972638574
-2.4,-5.0,12.48972819138796
-2.3,-5.0,12.122168186856864
-2.1999999999999997,-5.0,11.557207225514446
-2.0999999999999996,-5.0,10.958941790747236
-2.0,-5.0,10.661412934927588
-1.9,-5.0,10.860869695011637
-1.7999999999999998,-5.0,11.361214289168212
-1.6999999999999997,-5.0,11.828556335406152
-1.5999999999999996,-5.0,12.098948854400351
-1.5,-5.0,12.159205342190257
-1.4,-5.0,12.021280685664069
-1.2999999999999998,-5.0,11.673354947363217
-1.1999999999999997,-5.0,11.128748920637596
-1.0999999999999996,-5.0,10.551542560057083
-1.0,-5.0,10.275757266411311
-0.8999999999999995,-5.0,10.497619259112426
-0.7999999999999998,-5.0,11.021004755847796
-0.7000000000000002,-5.0,11.511994202528943
-0.5999999999999996,-5.0,11.806608317475751
-0.5,-5.0,11.891625236838896
-0.39999999999999947,-5.0,11.778961535028547
-0.2999999999999998,-5.0,11.456756147008575
-0.1999999999999993,-5.0,10.938286093236474
-0.09999999999999964,-5.0,10.38758511129848
0.0,-5.0,10.138626172095204
0.10000000000000053,-5.0,10.387585111298483
0.20000000000000018,-5.0,10.938286093236478
0.3000000000000007,-5.0,11.456756147008578
0.40000000000000036,-5.0,11.778961535028547
0.5,-5.0,11.891625236838896
0.6000000000000005,-5.0,11.80660831747575
0.7000000000000002,-5.0,11.511994202528943
0.8000000000000007,-5.0,11.021004755847793
0.9000000000000004,-5.0,10.497619259112424
1.0,-5.0,10.275757266411311
1.1000000000000005,-5.0,10.551542560057086
1.2000000000000002,-5.0,11.128748920637598
1.3000000000000007,-5.0,11.67335494736322
1.4000000000000004,-5.0,12.021280685664069
1.5,-5.0,12.159205342190257
1.6000000000000005,-5.0,12.098948854400351
1.7000000000000002,-5.0,11.82855633540615
1.8000000000000007,-5.0,11.361214289168206
1.9000000000000004,-5.0,10.860869695011635
2.0,-5.0,10.661412934927588
2.1000000000000005,-5.0,10.95894179074724
2.2,-5.0,11.55720722551445
2.3000000000000007,-5.0,12.12216818685687
2.4000000000000004,-5.0,12.489728191387961
2.5,-5.0,12.646552972638574
2.6000000000000005,-5.0,12.604451962243326
2.7,-5.0,12.351462627713314
2.8000000000000007,-5.0,11.900766564610432
2.9000000000000004,-5.0,11.416308444810248
3.0,-5.0,11.231978796979323
3.0999999999999996,-5.0,11.543877848911533
3.200000000000001,-5.0,12.155761148466508
3.3000000000000007,-5.0,12.733594203156581
